Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008
"06037111400","14000US06037111400","Census Tract 1114","Census Tract 1114, Los Angeles County, California","ca","140","00","ACSSF","0003954",,,,,"06","037",,,,"111400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8066,4322,439,66,1355,22,1505,357,53.58,5.44,0.82,16.8,0.27,18.66,4.43
"06037113101","14000US06037113101","Census Tract 1131.01","Census Tract 1131.01, Los Angeles County, California","ca","140","00","ACSSF","0003955",,,,,"06","037",,,,"113101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3699,2810,70,0,592,0,202,25,75.97,1.89,0,16,0,5.46,0.68
"06037113102","14000US06037113102","Census Tract 1131.02","Census Tract 1131.02, Los Angeles County, California","ca","140","00","ACSSF","0003956",,,,,"06","037",,,,"113102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2928,2296,75,2,364,14,70,107,78.42,2.56,0.07,12.43,0.48,2.39,3.65
"06037113211","14000US06037113211","Census Tract 1132.11","Census Tract 1132.11, Los Angeles County, California","ca","140","00","ACSSF","0003957",,,,,"06","037",,,,"113211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3929,3204,53,13,598,0,59,2,81.55,1.35,0.33,15.22,0,1.5,0.05
"06037113212","14000US06037113212","Census Tract 1132.12","Census Tract 1132.12, Los Angeles County, California","ca","140","00","ACSSF","0003958",,,,,"06","037",,,,"113212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3272,2023,76,22,732,0,332,87,61.83,2.32,0.67,22.37,0,10.15,2.66
"06037113213","14000US06037113213","Census Tract 1132.13","Census Tract 1132.13, Los Angeles County, California","ca","140","00","ACSSF","0003959",,,,,"06","037",,,,"113213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5059,2286,241,61,1147,0,941,383,45.19,4.76,1.21,22.67,0,18.6,7.57
"06037113231","14000US06037113231","Census Tract 1132.31","Census Tract 1132.31, Los Angeles County, California","ca","140","00","ACSSF","0003960",,,,,"06","037",,,,"113231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424,1566,318,0,283,0,63,194,64.6,13.12,0,11.67,0,2.6,8
"06037113232","14000US06037113232","Census Tract 1132.32","Census Tract 1132.32, Los Angeles County, California","ca","140","00","ACSSF","0003961",,,,,"06","037",,,,"113232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,3096,95,2,776,0,170,219,71.04,2.18,0.05,17.81,0,3.9,5.03
"06037113233","14000US06037113233","Census Tract 1132.33","Census Tract 1132.33, Los Angeles County, California","ca","140","00","ACSSF","0003962",,,,,"06","037",,,,"113233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7624,3158,493,57,945,0,2901,70,41.42,6.47,0.75,12.4,0,38.05,0.92
"06037113234","14000US06037113234","Census Tract 1132.34","Census Tract 1132.34, Los Angeles County, California","ca","140","00","ACSSF","0003963",,,,,"06","037",,,,"113234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4818,2243,246,36,842,0,1402,49,46.55,5.11,0.75,17.48,0,29.1,1.02
"06037113235","14000US06037113235","Census Tract 1132.35","Census Tract 1132.35, Los Angeles County, California","ca","140","00","ACSSF","0003964",,,,,"06","037",,,,"113235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834,1140,102,39,86,0,229,238,62.16,5.56,2.13,4.69,0,12.49,12.98
"06037113237","14000US06037113237","Census Tract 1132.37","Census Tract 1132.37, Los Angeles County, California","ca","140","00","ACSSF","0003965",,,,,"06","037",,,,"113237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4145,2563,380,29,497,0,440,236,61.83,9.17,0.7,11.99,0,10.62,5.69
"06037113301","14000US06037113301","Census Tract 1133.01","Census Tract 1133.01, Los Angeles County, California","ca","140","00","ACSSF","0003966",,,,,"06","037",,,,"113301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2960,2046,170,2,385,2,176,179,69.12,5.74,0.07,13.01,0.07,5.95,6.05
"06037113303","14000US06037113303","Census Tract 1133.03","Census Tract 1133.03, Los Angeles County, California","ca","140","00","ACSSF","0003967",,,,,"06","037",,,,"113303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4307,2756,63,26,730,0,498,234,63.99,1.46,0.6,16.95,0,11.56,5.43
"06037113321","14000US06037113321","Census Tract 1133.21","Census Tract 1133.21, Los Angeles County, California","ca","140","00","ACSSF","0003968",,,,,"06","037",,,,"113321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6420,3418,668,0,948,88,921,377,53.24,10.4,0,14.77,1.37,14.35,5.87
"06037113322","14000US06037113322","Census Tract 1133.22","Census Tract 1133.22, Los Angeles County, California","ca","140","00","ACSSF","0003969",,,,,"06","037",,,,"113322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4284,2733,51,11,946,0,383,160,63.8,1.19,0.26,22.08,0,8.94,3.73
"06037113401","14000US06037113401","Census Tract 1134.01","Census Tract 1134.01, Los Angeles County, California","ca","140","00","ACSSF","0003970",,,,,"06","037",,,,"113401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6284,2614,145,21,1223,4,1842,435,41.6,2.31,0.33,19.46,0.06,29.31,6.92
"06037113421","14000US06037113421","Census Tract 1134.21","Census Tract 1134.21, Los Angeles County, California","ca","140","00","ACSSF","0003971",,,,,"06","037",,,,"113421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6810,2189,480,10,1003,40,2942,146,32.14,7.05,0.15,14.73,0.59,43.2,2.14
"06037113422","14000US06037113422","Census Tract 1134.22","Census Tract 1134.22, Los Angeles County, California","ca","140","00","ACSSF","0003972",,,,,"06","037",,,,"113422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6385,3635,318,26,1133,0,1044,229,56.93,4.98,0.41,17.74,0,16.35,3.59
"06037115101","14000US06037115101","Census Tract 1151.01","Census Tract 1151.01, Los Angeles County, California","ca","140","00","ACSSF","0003973",,,,,"06","037",,,,"115101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5060,3070,284,34,558,6,687,421,60.67,5.61,0.67,11.03,0.12,13.58,8.32
"06037115103","14000US06037115103","Census Tract 1151.03","Census Tract 1151.03, Los Angeles County, California","ca","140","00","ACSSF","0003974",,,,,"06","037",,,,"115103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3393,1533,468,4,621,26,481,260,45.18,13.79,0.12,18.3,0.77,14.18,7.66
"06037115104","14000US06037115104","Census Tract 1151.04","Census Tract 1151.04, Los Angeles County, California","ca","140","00","ACSSF","0003975",,,,,"06","037",,,,"115104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4752,2035,834,8,970,19,655,231,42.82,17.55,0.17,20.41,0.4,13.78,4.86
"06037115201","14000US06037115201","Census Tract 1152.01","Census Tract 1152.01, Los Angeles County, California","ca","140","00","ACSSF","0003976",,,,,"06","037",,,,"115201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6909,4353,319,15,992,0,893,337,63,4.62,0.22,14.36,0,12.93,4.88
"06037115202","14000US06037115202","Census Tract 1152.02","Census Tract 1152.02, Los Angeles County, California","ca","140","00","ACSSF","0003977",,,,,"06","037",,,,"115202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5328,2721,525,0,787,0,1022,273,51.07,9.85,0,14.77,0,19.18,5.12
"06037115301","14000US06037115301","Census Tract 1153.01","Census Tract 1153.01, Los Angeles County, California","ca","140","00","ACSSF","0003978",,,,,"06","037",,,,"115301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600,2760,304,11,1042,0,292,191,60,6.61,0.24,22.65,0,6.35,4.15
"06037115302","14000US06037115302","Census Tract 1153.02","Census Tract 1153.02, Los Angeles County, California","ca","140","00","ACSSF","0003979",,,,,"06","037",,,,"115302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4132,2175,278,12,448,0,1171,48,52.64,6.73,0.29,10.84,0,28.34,1.16
"06037115401","14000US06037115401","Census Tract 1154.01","Census Tract 1154.01, Los Angeles County, California","ca","140","00","ACSSF","0003980",,,,,"06","037",,,,"115401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6219,3722,308,0,801,6,1277,105,59.85,4.95,0,12.88,0.1,20.53,1.69
"06037115403","14000US06037115403","Census Tract 1154.03","Census Tract 1154.03, Los Angeles County, California","ca","140","00","ACSSF","0003981",,,,,"06","037",,,,"115403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,1696,256,0,562,0,990,218,45.57,6.88,0,15.1,0,26.6,5.86
"06037115404","14000US06037115404","Census Tract 1154.04","Census Tract 1154.04, Los Angeles County, California","ca","140","00","ACSSF","0003982",,,,,"06","037",,,,"115404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926,1406,281,29,395,41,623,151,48.05,9.6,0.99,13.5,1.4,21.29,5.16
"06037117101","14000US06037117101","Census Tract 1171.01","Census Tract 1171.01, Los Angeles County, California","ca","140","00","ACSSF","0003983",,,,,"06","037",,,,"117101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5115,1036,215,0,1991,0,1563,310,20.25,4.2,0,38.92,0,30.56,6.06
"06037117102","14000US06037117102","Census Tract 1171.02","Census Tract 1171.02, Los Angeles County, California","ca","140","00","ACSSF","0003984",,,,,"06","037",,,,"117102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839,1620,47,9,210,0,892,61,57.06,1.66,0.32,7.4,0,31.42,2.15
"06037117201","14000US06037117201","Census Tract 1172.01","Census Tract 1172.01, Los Angeles County, California","ca","140","00","ACSSF","0003985",,,,,"06","037",,,,"117201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4785,2148,91,0,686,0,1595,265,44.89,1.9,0,14.34,0,33.33,5.54
"06037117202","14000US06037117202","Census Tract 1172.02","Census Tract 1172.02, Los Angeles County, California","ca","140","00","ACSSF","0003986",,,,,"06","037",,,,"117202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577,1211,228,28,737,0,229,144,46.99,8.85,1.09,28.6,0,8.89,5.59
"06037117301","14000US06037117301","Census Tract 1173.01","Census Tract 1173.01, Los Angeles County, California","ca","140","00","ACSSF","0003987",,,,,"06","037",,,,"117301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4005,2241,90,0,723,0,675,276,55.96,2.25,0,18.05,0,16.85,6.89
"06037117302","14000US06037117302","Census Tract 1173.02","Census Tract 1173.02, Los Angeles County, California","ca","140","00","ACSSF","0003988",,,,,"06","037",,,,"117302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5335,3256,512,14,939,132,362,120,61.03,9.6,0.26,17.6,2.47,6.79,2.25
"06037117303","14000US06037117303","Census Tract 1173.03","Census Tract 1173.03, Los Angeles County, California","ca","140","00","ACSSF","0003989",,,,,"06","037",,,,"117303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3578,1788,159,2,564,0,951,114,49.97,4.44,0.06,15.76,0,26.58,3.19
"06037117404","14000US06037117404","Census Tract 1174.04","Census Tract 1174.04, Los Angeles County, California","ca","140","00","ACSSF","0003990",,,,,"06","037",,,,"117404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4729,2686,79,10,526,0,1304,124,56.8,1.67,0.21,11.12,0,27.57,2.62
"06037117405","14000US06037117405","Census Tract 1174.05","Census Tract 1174.05, Los Angeles County, California","ca","140","00","ACSSF","0003991",,,,,"06","037",,,,"117405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723,1249,63,0,105,0,2297,9,33.55,1.69,0,2.82,0,61.7,0.24
"06037117407","14000US06037117407","Census Tract 1174.07","Census Tract 1174.07, Los Angeles County, California","ca","140","00","ACSSF","0003992",,,,,"06","037",,,,"117407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4064,718,38,11,89,0,3203,5,17.67,0.94,0.27,2.19,0,78.81,0.12
"06037117408","14000US06037117408","Census Tract 1174.08","Census Tract 1174.08, Los Angeles County, California","ca","140","00","ACSSF","0003993",,,,,"06","037",,,,"117408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3333,1022,338,0,233,0,1678,62,30.66,10.14,0,6.99,0,50.35,1.86
"06037117510","14000US06037117510","Census Tract 1175.10","Census Tract 1175.10, Los Angeles County, California","ca","140","00","ACSSF","0003994",,,,,"06","037",,,,"117510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4340,1125,145,0,320,0,2668,82,25.92,3.34,0,7.37,0,61.47,1.89
"06037117520","14000US06037117520","Census Tract 1175.20","Census Tract 1175.20, Los Angeles County, California","ca","140","00","ACSSF","0003995",,,,,"06","037",,,,"117520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4133,1030,263,0,303,0,2409,128,24.92,6.36,0,7.33,0,58.29,3.1
"06037117530","14000US06037117530","Census Tract 1175.30","Census Tract 1175.30, Los Angeles County, California","ca","140","00","ACSSF","0003996",,,,,"06","037",,,,"117530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6864,2136,122,0,819,62,3612,113,31.12,1.78,0,11.93,0.9,52.62,1.65
"06037119001","14000US06037119001","Census Tract 1190.01","Census Tract 1190.01, Los Angeles County, California","ca","140","00","ACSSF","0003997",,,,,"06","037",,,,"119001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4329,2265,1,8,671,0,1260,124,52.32,0.02,0.18,15.5,0,29.11,2.86
"06037119002","14000US06037119002","Census Tract 1190.02","Census Tract 1190.02, Los Angeles County, California","ca","140","00","ACSSF","0003998",,,,,"06","037",,,,"119002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8052,5063,168,0,643,0,1855,323,62.88,2.09,0,7.99,0,23.04,4.01
"06037119201","14000US06037119201","Census Tract 1192.01","Census Tract 1192.01, Los Angeles County, California","ca","140","00","ACSSF","0003999",,,,,"06","037",,,,"119201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4289,2898,1,38,292,0,989,71,67.57,0.02,0.89,6.81,0,23.06,1.66
"06037119202","14000US06037119202","Census Tract 1192.02","Census Tract 1192.02, Los Angeles County, California","ca","140","00","ACSSF","0004000",,,,,"06","037",,,,"119202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4723,1961,38,99,295,0,2281,49,41.52,0.8,2.1,6.25,0,48.3,1.04
"06037119310","14000US06037119310","Census Tract 1193.10","Census Tract 1193.10, Los Angeles County, California","ca","140","00","ACSSF","0004001",,,,,"06","037",,,,"119310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4085,2069,157,24,620,0,1175,40,50.65,3.84,0.59,15.18,0,28.76,0.98
"06037119320","14000US06037119320","Census Tract 1193.20","Census Tract 1193.20, Los Angeles County, California","ca","140","00","ACSSF","0004002",,,,,"06","037",,,,"119320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4761,1277,310,0,872,0,2205,97,26.82,6.51,0,18.32,0,46.31,2.04
"06037119340","14000US06037119340","Census Tract 1193.40","Census Tract 1193.40, Los Angeles County, California","ca","140","00","ACSSF","0004003",,,,,"06","037",,,,"119340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4032,1772,176,17,48,0,2019,0,43.95,4.37,0.42,1.19,0,50.07,0
"06037119341","14000US06037119341","Census Tract 1193.41","Census Tract 1193.41, Los Angeles County, California","ca","140","00","ACSSF","0004004",,,,,"06","037",,,,"119341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2877,1165,82,0,729,0,864,37,40.49,2.85,0,25.34,0,30.03,1.29
"06037119342","14000US06037119342","Census Tract 1193.42","Census Tract 1193.42, Los Angeles County, California","ca","140","00","ACSSF","0004005",,,,,"06","037",,,,"119342",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3092,1422,66,0,403,0,1171,30,45.99,2.13,0,13.03,0,37.87,0.97
"06037119400","14000US06037119400","Census Tract 1194","Census Tract 1194, Los Angeles County, California","ca","140","00","ACSSF","0004006",,,,,"06","037",,,,"119400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5426,3048,47,0,458,0,1691,182,56.17,0.87,0,8.44,0,31.16,3.35
"06037119700","14000US06037119700","Census Tract 1197","Census Tract 1197, Los Angeles County, California","ca","140","00","ACSSF","0004007",,,,,"06","037",,,,"119700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5076,2998,185,0,1164,0,633,96,59.06,3.64,0,22.93,0,12.47,1.89
"06037119800","14000US06037119800","Census Tract 1198","Census Tract 1198, Los Angeles County, California","ca","140","00","ACSSF","0004008",,,,,"06","037",,,,"119800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6130,3305,87,0,868,0,1773,97,53.92,1.42,0,14.16,0,28.92,1.58
"06037119900","14000US06037119900","Census Tract 1199","Census Tract 1199, Los Angeles County, California","ca","140","00","ACSSF","0004009",,,,,"06","037",,,,"119900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4998,1966,24,45,1161,0,1802,0,39.34,0.48,0.9,23.23,0,36.05,0
"06037120010","14000US06037120010","Census Tract 1200.10","Census Tract 1200.10, Los Angeles County, California","ca","140","00","ACSSF","0004010",,,,,"06","037",,,,"120010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701,933,81,0,286,0,1337,64,34.54,3,0,10.59,0,49.5,2.37
"06037120020","14000US06037120020","Census Tract 1200.20","Census Tract 1200.20, Los Angeles County, California","ca","140","00","ACSSF","0004011",,,,,"06","037",,,,"120020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3853,1113,220,0,699,0,1798,23,28.89,5.71,0,18.14,0,46.66,0.6
"06037120030","14000US06037120030","Census Tract 1200.30","Census Tract 1200.30, Los Angeles County, California","ca","140","00","ACSSF","0004012",,,,,"06","037",,,,"120030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2683,1014,58,0,136,0,1475,0,37.79,2.16,0,5.07,0,54.98,0
"06037120103","14000US06037120103","Census Tract 1201.03","Census Tract 1201.03, Los Angeles County, California","ca","140","00","ACSSF","0004013",,,,,"06","037",,,,"120103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3399,1130,99,0,98,0,2043,29,33.25,2.91,0,2.88,0,60.11,0.85
"06037120104","14000US06037120104","Census Tract 1201.04","Census Tract 1201.04, Los Angeles County, California","ca","140","00","ACSSF","0004014",,,,,"06","037",,,,"120104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2236,929,192,40,358,10,663,44,41.55,8.59,1.79,16.01,0.45,29.65,1.97
"06037120105","14000US06037120105","Census Tract 1201.05","Census Tract 1201.05, Los Angeles County, California","ca","140","00","ACSSF","0004015",,,,,"06","037",,,,"120105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2872,1052,43,30,484,0,1238,25,36.63,1.5,1.04,16.85,0,43.11,0.87
"06037120106","14000US06037120106","Census Tract 1201.06","Census Tract 1201.06, Los Angeles County, California","ca","140","00","ACSSF","0004016",,,,,"06","037",,,,"120106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4663,2031,88,13,389,0,2083,59,43.56,1.89,0.28,8.34,0,44.67,1.27
"06037120107","14000US06037120107","Census Tract 1201.07","Census Tract 1201.07, Los Angeles County, California","ca","140","00","ACSSF","0004017",,,,,"06","037",,,,"120107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3703,1410,83,24,218,6,1927,35,38.08,2.24,0.65,5.89,0.16,52.04,0.95
"06037120108","14000US06037120108","Census Tract 1201.08","Census Tract 1201.08, Los Angeles County, California","ca","140","00","ACSSF","0004018",,,,,"06","037",,,,"120108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4754,2103,152,94,206,21,2142,36,44.24,3.2,1.98,4.33,0.44,45.06,0.76
"06037120300","14000US06037120300","Census Tract 1203","Census Tract 1203, Los Angeles County, California","ca","140","00","ACSSF","0004019",,,,,"06","037",,,,"120300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5190,1975,62,104,1120,11,1728,190,38.05,1.19,2,21.58,0.21,33.29,3.66
"06037120400","14000US06037120400","Census Tract 1204","Census Tract 1204, Los Angeles County, California","ca","140","00","ACSSF","0004020",,,,,"06","037",,,,"120400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6664,2968,317,0,1327,0,1830,222,44.54,4.76,0,19.91,0,27.46,3.33
"06037121010","14000US06037121010","Census Tract 1210.10","Census Tract 1210.10, Los Angeles County, California","ca","140","00","ACSSF","0004021",,,,,"06","037",,,,"121010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4901,2341,131,59,750,0,1578,42,47.77,2.67,1.2,15.3,0,32.2,0.86
"06037121020","14000US06037121020","Census Tract 1210.20","Census Tract 1210.20, Los Angeles County, California","ca","140","00","ACSSF","0004022",,,,,"06","037",,,,"121020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3617,2061,102,0,496,0,900,58,56.98,2.82,0,13.71,0,24.88,1.6
"06037121101","14000US06037121101","Census Tract 1211.01","Census Tract 1211.01, Los Angeles County, California","ca","140","00","ACSSF","0004023",,,,,"06","037",,,,"121101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,1893,33,32,224,0,642,76,65.28,1.14,1.1,7.72,0,22.14,2.62
"06037121102","14000US06037121102","Census Tract 1211.02","Census Tract 1211.02, Los Angeles County, California","ca","140","00","ACSSF","0004024",,,,,"06","037",,,,"121102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2724,2297,0,5,90,0,273,59,84.32,0,0.18,3.3,0,10.02,2.17
"06037121210","14000US06037121210","Census Tract 1212.10","Census Tract 1212.10, Los Angeles County, California","ca","140","00","ACSSF","0004025",,,,,"06","037",,,,"121210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3066,1581,111,29,576,0,700,69,51.57,3.62,0.95,18.79,0,22.83,2.25
"06037121221","14000US06037121221","Census Tract 1212.21","Census Tract 1212.21, Los Angeles County, California","ca","140","00","ACSSF","0004026",,,,,"06","037",,,,"121221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402,1758,0,0,59,0,552,33,73.19,0,0,2.46,0,22.98,1.37
"06037121222","14000US06037121222","Census Tract 1212.22","Census Tract 1212.22, Los Angeles County, California","ca","140","00","ACSSF","0004027",,,,,"06","037",,,,"121222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5378,3855,75,7,322,0,989,130,71.68,1.39,0.13,5.99,0,18.39,2.42
"06037121600","14000US06037121600","Census Tract 1216","Census Tract 1216, Los Angeles County, California","ca","140","00","ACSSF","0004028",,,,,"06","037",,,,"121600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542,1572,37,5,636,0,239,53,61.84,1.46,0.2,25.02,0,9.4,2.08
"06037121801","14000US06037121801","Census Tract 1218.01","Census Tract 1218.01, Los Angeles County, California","ca","140","00","ACSSF","0004029",,,,,"06","037",,,,"121801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2999,1472,144,0,179,0,1072,132,49.08,4.8,0,5.97,0,35.75,4.4
"06037121802","14000US06037121802","Census Tract 1218.02","Census Tract 1218.02, Los Angeles County, California","ca","140","00","ACSSF","0004030",,,,,"06","037",,,,"121802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3249,2126,119,82,234,1,584,103,65.44,3.66,2.52,7.2,0.03,17.97,3.17
"06037121900","14000US06037121900","Census Tract 1219","Census Tract 1219, Los Angeles County, California","ca","140","00","ACSSF","0004031",,,,,"06","037",,,,"121900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3657,2698,80,0,172,0,546,161,73.78,2.19,0,4.7,0,14.93,4.4
"06037122000","14000US06037122000","Census Tract 1220","Census Tract 1220, Los Angeles County, California","ca","140","00","ACSSF","0004032",,,,,"06","037",,,,"122000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6287,4197,177,10,669,0,1026,208,66.76,2.82,0.16,10.64,0,16.32,3.31
