Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,PCT_SE_A04001_002,PCT_SE_A04001_003,PCT_SE_A04001_004,PCT_SE_A04001_005,PCT_SE_A04001_006,PCT_SE_A04001_007,PCT_SE_A04001_008,PCT_SE_A04001_009,PCT_SE_A04001_010,PCT_SE_A04001_011,PCT_SE_A04001_012,PCT_SE_A04001_013,PCT_SE_A04001_014,PCT_SE_A04001_015,PCT_SE_A04001_016,PCT_SE_A04001_017,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008,SE_A14006_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,PCT_SE_A10060_002,PCT_SE_A10060_003,SE_A09001_001,SE_A09001_002,SE_A09001_003,SE_A09001_004,SE_A09001_005,SE_A09001_006,SE_A09001_007,SE_A09001_008,SE_A09001_009,SE_A09001_010,PCT_SE_A09001_002,PCT_SE_A09001_003,PCT_SE_A09001_004,PCT_SE_A09001_005,PCT_SE_A09001_006,PCT_SE_A09001_007,PCT_SE_A09001_008,PCT_SE_A09001_009,PCT_SE_A09001_010
"06059032061","14000US06059032061","Census Tract 320.61","Census Tract 320.61, Orange County, California","ca","140","00","ACSSF","0006667",,,,,"06","059",,,,"032061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4708,4708,3956,20,0,373,29,34,296,84.03,0.42,0,7.92,0.62,0.72,6.29,4708,4252,3568,20,0,361,29,0,274,456,388,0,0,12,0,34,22,90.31,75.79,0.42,0,7.67,0.62,0,5.82,9.69,8.24,0,0,0.25,0,0.72,0.47,3455,48,395,874,1297,499,197,145,1.39,11.43,25.3,37.54,14.44,5.7,4.2,154821,1697,1465,232,86.33,13.67,2016,1719,97,418,391,319,285,194,15,297,85.27,4.81,20.73,19.39,15.82,14.14,9.62,0.74,14.73
"06059042103","14000US06059042103","Census Tract 421.03","Census Tract 421.03, Orange County, California","ca","140","00","ACSSF","0006668",,,,,"06","059",,,,"042103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7732,7732,6348,0,0,227,45,734,378,82.1,0,0,2.94,0.58,9.49,4.89,7732,6425,5799,0,0,227,45,17,337,1307,549,0,0,0,0,717,41,83.1,75,0,0,2.94,0.58,0.22,4.36,16.9,7.1,0,0,0,0,9.27,0.53,5528,409,428,1909,1769,709,197,107,7.4,7.74,34.53,32,12.83,3.56,1.94,94474,2940,1669,1271,56.77,43.23,4019,3530,584,869,260,1041,380,293,103,489,87.83,14.53,21.62,6.47,25.9,9.46,7.29,2.56,12.17
"06059042106","14000US06059042106","Census Tract 421.06","Census Tract 421.06, Orange County, California","ca","140","00","ACSSF","0006669",,,,,"06","059",,,,"042106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302,1302,1228,0,0,23,0,46,5,94.32,0,0,1.77,0,3.53,0.38,1302,1183,1155,0,0,23,0,0,5,119,73,0,0,0,0,46,0,90.86,88.71,0,0,1.77,0,0,0.38,9.14,5.61,0,0,0,0,3.53,0,1080,34,167,384,280,149,46,20,3.15,15.46,35.56,25.93,13.8,4.26,1.85,115500,570,464,106,81.4,18.6,551,487,59,139,93,107,47,29,13,64,88.38,10.71,25.23,16.88,19.42,8.53,5.26,2.36,11.62
"06059042107","14000US06059042107","Census Tract 421.07","Census Tract 421.07, Orange County, California","ca","140","00","ACSSF","0006670",,,,,"06","059",,,,"042107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4088,4088,2604,0,0,90,18,1260,116,63.7,0,0,2.2,0.44,30.82,2.84,4088,2219,2055,0,0,90,18,0,56,1869,549,0,0,0,0,1260,60,54.28,50.27,0,0,2.2,0.44,0,1.37,45.72,13.43,0,0,0,0,30.82,1.47,2865,365,611,964,600,196,117,12,12.74,21.33,33.65,20.94,6.84,4.08,0.42,64167,1520,531,989,34.93,65.07,2085,1971,343,772,164,319,229,92,52,114,94.53,16.45,37.03,7.87,15.3,10.98,4.41,2.49,5.47
"06059042108","14000US06059042108","Census Tract 421.08","Census Tract 421.08, Orange County, California","ca","140","00","ACSSF","0006671",,,,,"06","059",,,,"042108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5209,5209,4132,0,0,134,0,562,381,79.32,0,0,2.57,0,10.79,7.31,5209,3876,3544,0,0,134,0,0,198,1333,588,0,0,0,0,562,183,74.41,68.04,0,0,2.57,0,0,3.8,25.59,11.29,0,0,0,0,10.79,3.51,4136,591,564,1292,1382,230,31,46,14.29,13.64,31.24,33.41,5.56,0.75,1.11,69435,2562,523,2039,20.41,79.59,3107,2744,616,870,361,358,310,187,42,363,88.32,19.83,28,11.62,11.52,9.98,6.02,1.35,11.68
"06059042109","14000US06059042109","Census Tract 421.09","Census Tract 421.09, Orange County, California","ca","140","00","ACSSF","0006672",,,,,"06","059",,,,"042109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5215,5215,4315,7,0,331,0,334,228,82.74,0.13,0,6.35,0,6.4,4.37,5215,4451,3960,7,0,331,0,0,153,764,355,0,0,0,0,334,75,85.35,75.93,0.13,0,6.35,0,0,2.93,14.65,6.81,0,0,0,0,6.4,1.44,3486,171,361,1240,1302,352,35,25,4.91,10.36,35.57,37.35,10.1,1,0.72,82583,2037,1376,661,67.55,32.45,2662,2407,120,910,497,382,381,56,61,255,90.42,4.51,34.18,18.67,14.35,14.31,2.1,2.29,9.58
"06059042111","14000US06059042111","Census Tract 421.11","Census Tract 421.11, Orange County, California","ca","140","00","ACSSF","0006673",,,,,"06","059",,,,"042111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6069,6069,5474,7,19,127,0,320,122,90.2,0.12,0.31,2.09,0,5.27,2.01,6069,5342,5086,7,0,127,0,0,122,727,388,0,19,0,0,320,0,88.02,83.8,0.12,0,2.09,0,0,2.01,11.98,6.39,0,0.31,0,0,5.27,0,4591,199,387,1672,1295,665,228,145,4.33,8.43,36.42,28.21,14.48,4.97,3.16,141028,2203,2058,145,93.42,6.58,2945,2337,249,729,290,485,292,194,98,608,79.35,8.46,24.75,9.85,16.47,9.92,6.59,3.33,20.65
"06059042112","14000US06059042112","Census Tract 421.12","Census Tract 421.12, Orange County, California","ca","140","00","ACSSF","0006674",,,,,"06","059",,,,"042112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6513,6513,5327,87,72,687,0,160,180,81.79,1.34,1.11,10.55,0,2.46,2.76,6513,5872,4846,87,72,687,0,0,180,641,481,0,0,0,0,160,0,90.16,74.41,1.34,1.11,10.55,0,0,2.76,9.84,7.39,0,0,0,0,2.46,0,4431,164,476,1216,1622,537,277,139,3.7,10.74,27.44,36.61,12.12,6.25,3.14,150429,2282,1926,356,84.4,15.6,2892,2485,156,881,312,504,422,91,119,407,85.93,5.39,30.46,10.79,17.43,14.59,3.15,4.11,14.07
"06059042113","14000US06059042113","Census Tract 421.13","Census Tract 421.13, Orange County, California","ca","140","00","ACSSF","0006675",,,,,"06","059",,,,"042113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4212,4212,3806,35,30,74,0,113,154,90.36,0.83,0.71,1.76,0,2.68,3.66,4212,3693,3472,35,30,74,0,0,82,519,334,0,0,0,0,113,72,87.68,82.43,0.83,0.71,1.76,0,0,1.95,12.32,7.93,0,0,0,0,2.68,1.71,3371,155,455,1177,1086,343,115,40,4.6,13.5,34.92,32.22,10.18,3.41,1.19,109205,1749,1443,306,82.5,17.5,1954,1648,278,381,246,227,276,154,86,306,84.34,14.23,19.5,12.59,11.62,14.12,7.88,4.4,15.66
"06059042114","14000US06059042114","Census Tract 421.14","Census Tract 421.14, Orange County, California","ca","140","00","ACSSF","0006676",,,,,"06","059",,,,"042114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3833,3833,3243,17,49,75,0,213,236,84.61,0.44,1.28,1.96,0,5.56,6.16,3833,3112,2818,11,13,72,0,30,168,721,425,6,36,3,0,183,68,81.19,73.52,0.29,0.34,1.88,0,0.78,4.38,18.81,11.09,0.16,0.94,0.08,0,4.77,1.77,2870,139,424,1012,781,313,141,60,4.84,14.77,35.26,27.21,10.91,4.91,2.09,86644,1587,944,643,59.48,40.52,1962,1853,169,482,296,324,267,186,129,109,94.44,8.61,24.57,15.09,16.51,13.61,9.48,6.57,5.56
"06059042201","14000US06059042201","Census Tract 422.01","Census Tract 422.01, Orange County, California","ca","140","00","ACSSF","0006677",,,,,"06","059",,,,"042201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,5135,4397,83,0,76,44,305,230,85.63,1.62,0,1.48,0.86,5.94,4.48,5135,4078,3666,83,0,76,44,31,178,1057,731,0,0,0,0,274,52,79.42,71.39,1.62,0,1.48,0.86,0.6,3.47,20.58,14.24,0,0,0,0,5.34,1.01,4278,476,525,1651,1052,348,173,53,11.13,12.27,38.59,24.59,8.13,4.04,1.24,82384,2391,1609,782,67.29,32.71,2597,2180,413,712,255,356,362,62,20,417,83.94,15.9,27.42,9.82,13.71,13.94,2.39,0.77,16.06
"06059042203","14000US06059042203","Census Tract 422.03","Census Tract 422.03, Orange County, California","ca","140","00","ACSSF","0006678",,,,,"06","059",,,,"042203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8238,8238,7380,56,44,315,25,129,289,89.58,0.68,0.53,3.82,0.3,1.57,3.51,8238,7279,6558,56,36,315,25,0,289,959,822,0,8,0,0,129,0,88.36,79.61,0.68,0.44,3.82,0.3,0,3.51,11.64,9.98,0,0.1,0,0,1.57,0,5889,193,753,2042,1696,605,270,330,3.28,12.79,34.67,28.8,10.27,4.58,5.6,92992,3218,2696,522,83.78,16.22,3371,3123,104,1146,561,772,296,186,58,248,92.64,3.09,34,16.64,22.9,8.78,5.52,1.72,7.36
"06059042205","14000US06059042205","Census Tract 422.05","Census Tract 422.05, Orange County, California","ca","140","00","ACSSF","0006679",,,,,"06","059",,,,"042205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7087,7087,5515,46,0,303,0,725,498,77.82,0.65,0,4.28,0,10.23,7.03,7087,5789,5032,46,0,303,0,0,408,1298,483,0,0,0,0,725,90,81.68,71,0.65,0,4.28,0,0,5.76,18.32,6.82,0,0,0,0,10.23,1.27,5244,259,618,1982,1419,636,244,86,4.94,11.78,37.8,27.06,12.13,4.65,1.64,126058,2551,1855,696,72.72,27.28,3732,2916,163,867,389,572,642,238,45,816,78.14,4.37,23.23,10.42,15.33,17.2,6.38,1.21,21.86
"06059042206","14000US06059042206","Census Tract 422.06","Census Tract 422.06, Orange County, California","ca","140","00","ACSSF","0006680",,,,,"06","059",,,,"042206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3268,3268,3001,98,0,55,35,50,29,91.83,3,0,1.68,1.07,1.53,0.89,3268,2834,2590,98,0,55,35,27,29,434,411,0,0,0,0,23,0,86.72,79.25,3,0,1.68,1.07,0.83,0.89,13.28,12.58,0,0,0,0,0.7,0,2592,78,387,933,804,249,47,94,3.01,14.93,36,31.02,9.61,1.81,3.63,84375,1522,888,634,58.34,41.66,1594,1408,187,331,302,268,150,140,30,186,88.33,11.73,20.77,18.95,16.81,9.41,8.78,1.88,11.67
"06059042305","14000US06059042305","Census Tract 423.05","Census Tract 423.05, Orange County, California","ca","140","00","ACSSF","0006681",,,,,"06","059",,,,"042305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3447,3447,3084,0,0,138,25,57,143,89.47,0,0,4,0.73,1.65,4.15,3447,3195,2889,0,0,138,25,0,143,252,195,0,0,0,0,57,0,92.69,83.81,0,0,4,0.73,0,4.15,7.31,5.66,0,0,0,0,1.65,0,2692,45,239,545,1032,422,259,150,1.67,8.88,20.25,38.34,15.68,9.62,5.57,165938,1324,1035,289,78.17,21.83,1491,1212,104,212,150,305,294,93,54,279,81.29,6.98,14.22,10.06,20.46,19.72,6.24,3.62,18.71
"06059042307","14000US06059042307","Census Tract 423.07","Census Tract 423.07, Orange County, California","ca","140","00","ACSSF","0006682",,,,,"06","059",,,,"042307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7054,7054,4538,283,0,1265,0,94,874,64.33,4.01,0,17.93,0,1.33,12.39,7054,5493,3567,283,0,1265,0,20,358,1561,971,0,0,0,0,74,516,77.87,50.57,4.01,0,17.93,0,0.28,5.08,22.13,13.77,0,0,0,0,1.05,7.31,4953,459,621,1922,1473,377,69,32,9.27,12.54,38.8,29.74,7.61,1.39,0.65,115230,2145,1660,485,77.39,22.61,3638,3433,474,1206,926,438,32,229,128,205,94.37,13.03,33.15,25.45,12.04,0.88,6.29,3.52,5.63
"06059042310","14000US06059042310","Census Tract 423.10","Census Tract 423.10, Orange County, California","ca","140","00","ACSSF","0006683",,,,,"06","059",,,,"042310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8415,8415,6443,0,75,160,0,1277,460,76.57,0,0.89,1.9,0,15.18,5.47,8415,5628,4999,0,49,160,0,11,409,2787,1444,0,26,0,0,1266,51,66.88,59.41,0,0.58,1.9,0,0.13,4.86,33.12,17.16,0,0.31,0,0,15.04,0.61,6029,812,1277,2158,1278,361,108,35,13.47,21.18,35.79,21.2,5.99,1.79,0.58,64146,3404,2249,1155,66.07,33.93,3664,3128,248,940,703,517,470,236,14,536,85.37,6.77,25.66,19.19,14.11,12.83,6.44,0.38,14.63
"06059042311","14000US06059042311","Census Tract 423.11","Census Tract 423.11, Orange County, California","ca","140","00","ACSSF","0006684",,,,,"06","059",,,,"042311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5393,5393,4670,102,0,171,0,298,152,86.59,1.89,0,3.17,0,5.53,2.82,5393,4674,4249,102,0,171,0,0,152,719,421,0,0,0,0,298,0,86.67,78.79,1.89,0,3.17,0,0,2.82,13.33,7.81,0,0,0,0,5.53,0,4174,126,416,1105,1760,551,86,130,3.02,9.97,26.47,42.17,13.2,2.06,3.11,128068,2191,1881,310,85.85,14.15,2733,2433,614,576,442,371,242,166,22,300,89.02,22.47,21.08,16.17,13.57,8.85,6.07,0.8,10.98
"06059042312","14000US06059042312","Census Tract 423.12","Census Tract 423.12, Orange County, California","ca","140","00","ACSSF","0006685",,,,,"06","059",,,,"042312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9618,9618,4220,202,67,145,0,4661,323,43.88,2.1,0.7,1.51,0,48.46,3.36,9618,3146,2881,17,67,145,0,0,36,6472,1339,185,0,0,0,4661,287,32.71,29.95,0.18,0.7,1.51,0,0,0.37,67.29,13.92,1.92,0,0,0,48.46,2.98,5444,1821,1361,1154,764,261,56,27,33.45,25,21.2,14.03,4.79,1.03,0.5,54816,2559,1321,1238,51.62,48.38,4510,4263,448,1740,877,711,239,230,18,247,94.52,9.93,38.58,19.45,15.76,5.3,5.1,0.4,5.48
"06059042313","14000US06059042313","Census Tract 423.13","Census Tract 423.13, Orange County, California","ca","140","00","ACSSF","0006686",,,,,"06","059",,,,"042313",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7002,7002,4722,15,104,225,0,1626,310,67.44,0.21,1.49,3.21,0,23.22,4.43,7002,4731,4295,15,0,225,0,0,196,2271,427,0,104,0,0,1626,114,67.57,61.34,0.21,0,3.21,0,0,2.8,32.43,6.1,0,1.49,0,0,23.22,1.63,5287,661,500,2346,1142,506,132,0,12.5,9.46,44.37,21.6,9.57,2.5,0,72130,3012,1041,1971,34.56,65.44,3952,3575,555,956,399,696,480,299,190,377,90.46,14.04,24.19,10.1,17.61,12.15,7.57,4.81,9.54
"06059042315","14000US06059042315","Census Tract 423.15","Census Tract 423.15, Orange County, California","ca","140","00","ACSSF","0006687",,,,,"06","059",,,,"042315",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5785,5785,4629,12,0,489,37,382,236,80.02,0.21,0,8.45,0.64,6.6,4.08,5785,4980,4213,12,0,489,37,17,212,805,416,0,0,0,0,365,24,86.08,72.83,0.21,0,8.45,0.64,0.29,3.66,13.92,7.19,0,0,0,0,6.31,0.41,4492,240,600,1417,1489,571,70,105,5.34,13.36,31.54,33.15,12.71,1.56,2.34,92464,2444,1802,642,73.73,26.27,3027,2790,175,651,841,393,330,305,95,237,92.17,5.78,21.51,27.78,12.98,10.9,10.08,3.14,7.83
"06059042317","14000US06059042317","Census Tract 423.17","Census Tract 423.17, Orange County, California","ca","140","00","ACSSF","0006688",,,,,"06","059",,,,"042317",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3186,3186,2787,32,0,176,4,132,55,87.48,1,0,5.52,0.13,4.14,1.73,3186,2919,2605,32,0,176,0,51,55,267,182,0,0,0,4,81,0,91.62,81.76,1,0,5.52,0,1.6,1.73,8.38,5.71,0,0,0,0.13,2.54,0,2466,51,322,630,857,340,117,149,2.07,13.06,25.55,34.75,13.79,4.74,6.04,119514,1279,1017,262,79.52,20.48,1448,1201,145,354,258,270,103,39,32,247,82.94,10.01,24.45,17.82,18.65,7.11,2.69,2.21,17.06
"06059042319","14000US06059042319","Census Tract 423.19","Census Tract 423.19, Orange County, California","ca","140","00","ACSSF","0006689",,,,,"06","059",,,,"042319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461,3461,2709,0,37,389,18,80,228,78.27,0,1.07,11.24,0.52,2.31,6.59,3461,2836,2263,0,0,389,18,0,166,625,446,0,37,0,0,80,62,81.94,65.39,0,0,11.24,0.52,0,4.8,18.06,12.89,0,1.07,0,0,2.31,1.79,2502,117,311,607,944,298,148,77,4.68,12.43,24.26,37.73,11.91,5.92,3.08,108884,1171,1009,162,86.17,13.83,1572,1329,32,388,219,346,259,52,33,243,84.54,2.04,24.68,13.93,22.01,16.48,3.31,2.1,15.46
"06059042320","14000US06059042320","Census Tract 423.20","Census Tract 423.20, Orange County, California","ca","140","00","ACSSF","0006690",,,,,"06","059",,,,"042320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5912,5912,4566,33,0,492,0,354,467,77.23,0.56,0,8.32,0,5.99,7.9,5912,4027,3301,33,0,462,0,61,170,1885,1265,0,0,30,0,293,297,68.12,55.84,0.56,0,7.81,0,1.03,2.88,31.88,21.4,0,0,0.51,0,4.96,5.02,4226,185,794,1485,1161,431,149,21,4.38,18.79,35.14,27.47,10.2,3.53,0.5,80926,2521,1223,1298,48.51,51.49,3639,3366,412,1253,829,411,247,187,27,273,92.5,11.32,34.43,22.78,11.29,6.79,5.14,0.74,7.5
"06059042323","14000US06059042323","Census Tract 423.23","Census Tract 423.23, Orange County, California","ca","140","00","ACSSF","0006691",,,,,"06","059",,,,"042323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789,4789,4447,0,0,177,0,109,56,92.86,0,0,3.7,0,2.28,1.17,4789,4561,4319,0,0,177,0,32,33,228,128,0,0,0,0,77,23,95.24,90.19,0,0,3.7,0,0.67,0.69,4.76,2.67,0,0,0,0,1.61,0.48,3943,92,273,807,1653,671,214,233,2.33,6.92,20.47,41.92,17.02,5.43,5.91,137793,2177,1544,633,70.92,29.08,2413,2088,225,455,424,538,250,78,118,325,86.53,9.32,18.86,17.57,22.3,10.36,3.23,4.89,13.47
"06059042324","14000US06059042324","Census Tract 423.24","Census Tract 423.24, Orange County, California","ca","140","00","ACSSF","0006692",,,,,"06","059",,,,"042324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4515,4515,4185,0,25,103,0,116,86,92.69,0,0.55,2.28,0,2.57,1.9,4515,4053,3874,0,25,103,0,0,51,462,311,0,0,0,0,116,35,89.77,85.8,0,0.55,2.28,0,0,1.13,10.23,6.89,0,0,0,0,2.57,0.78,3819,64,829,1181,1054,439,206,46,1.68,21.71,30.92,27.6,11.5,5.39,1.2,86867,2125,1349,776,63.48,36.52,2370,2019,71,362,463,197,490,283,153,351,85.19,3,15.27,19.54,8.31,20.68,11.94,6.46,14.81
"06059042325","14000US06059042325","Census Tract 423.25","Census Tract 423.25, Orange County, California","ca","140","00","ACSSF","0006693",,,,,"06","059",,,,"042325",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3614,3614,2864,92,0,428,42,0,188,79.25,2.55,0,11.84,1.16,0,5.2,3614,3358,2708,92,0,428,42,0,88,256,156,0,0,0,0,0,100,92.92,74.93,2.55,0,11.84,1.16,0,2.43,7.08,4.32,0,0,0,0,0,2.77,2806,52,93,723,1133,570,162,73,1.85,3.31,25.77,40.38,20.31,5.77,2.6,114816,1521,1066,455,70.09,29.91,1889,1668,108,431,392,364,201,74,98,221,88.3,5.72,22.82,20.75,19.27,10.64,3.92,5.19,11.7
"06059042326","14000US06059042326","Census Tract 423.26","Census Tract 423.26, Orange County, California","ca","140","00","ACSSF","0006694",,,,,"06","059",,,,"042326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5044,5044,3596,278,0,474,17,302,377,71.29,5.51,0,9.4,0.34,5.99,7.47,5044,4178,3043,267,0,474,17,0,377,866,553,11,0,0,0,302,0,82.83,60.33,5.29,0,9.4,0.34,0,7.47,17.17,10.96,0.22,0,0,0,5.99,0,3722,76,399,1308,1185,481,135,138,2.04,10.72,35.14,31.84,12.92,3.63,3.71,113266,1787,1244,543,69.61,30.39,2684,2384,309,530,553,440,272,253,27,300,88.82,11.51,19.75,20.6,16.39,10.13,9.43,1.01,11.18
"06059042327","14000US06059042327","Census Tract 423.27","Census Tract 423.27, Orange County, California","ca","140","00","ACSSF","0006695",,,,,"06","059",,,,"042327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768,4768,3856,20,0,586,9,16,281,80.87,0.42,0,12.29,0.19,0.34,5.89,4768,4085,3259,20,0,586,9,0,211,683,597,0,0,0,0,16,70,85.68,68.35,0.42,0,12.29,0.19,0,4.43,14.32,12.52,0,0,0,0,0.34,1.47,3597,125,456,1128,1216,458,165,49,3.48,12.68,31.36,33.81,12.73,4.59,1.36,117391,1622,1430,192,88.16,11.84,2317,2097,180,543,569,311,267,130,97,220,90.5,7.77,23.44,24.56,13.42,11.52,5.61,4.19,9.5
"06059042328","14000US06059042328","Census Tract 423.28","Census Tract 423.28, Orange County, California","ca","140","00","ACSSF","0006696",,,,,"06","059",,,,"042328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605,2605,2174,1,0,296,6,11,117,83.45,0.04,0,11.36,0.23,0.42,4.49,2605,2485,2078,1,0,283,6,0,117,120,96,0,0,13,0,11,0,95.39,79.77,0.04,0,10.86,0.23,0,4.49,4.61,3.69,0,0,0.5,0,0.42,0,1721,57,140,258,646,321,187,112,3.31,8.13,14.99,37.54,18.65,10.87,6.51,210625,775,732,43,94.45,5.55,1127,971,89,264,257,160,122,59,20,156,86.16,7.9,23.43,22.8,14.2,10.83,5.24,1.77,13.84
"06059042329","14000US06059042329","Census Tract 423.29","Census Tract 423.29, Orange County, California","ca","140","00","ACSSF","0006697",,,,,"06","059",,,,"042329",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4061,4061,3326,121,0,323,0,84,207,81.9,2.98,0,7.95,0,2.07,5.1,4061,3545,3033,73,0,313,0,0,126,516,293,48,0,10,0,84,81,87.29,74.69,1.8,0,7.71,0,0,3.1,12.71,7.21,1.18,0,0.25,0,2.07,1.99,3035,219,537,890,813,459,81,36,7.22,17.69,29.32,26.79,15.12,2.67,1.19,102188,1485,1202,283,80.94,19.06,2096,1814,166,419,368,487,280,77,17,282,86.55,7.92,19.99,17.56,23.23,13.36,3.67,0.81,13.45
"06059042330","14000US06059042330","Census Tract 423.30","Census Tract 423.30, Orange County, California","ca","140","00","ACSSF","0006698",,,,,"06","059",,,,"042330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6602,6602,4124,248,146,643,28,1145,268,62.47,3.76,2.21,9.74,0.42,17.34,4.06,6602,3963,3132,84,0,625,28,0,94,2639,992,164,146,18,0,1145,174,60.03,47.44,1.27,0,9.47,0.42,0,1.42,39.97,15.03,2.48,2.21,0.27,0,17.34,2.64,4235,524,670,1427,1187,291,51,85,12.37,15.82,33.7,28.03,6.87,1.2,2.01,88651,2320,1096,1224,47.24,52.76,3239,3039,359,851,621,680,282,207,39,200,93.83,11.08,26.27,19.17,20.99,8.71,6.39,1.2,6.17
"06059042331","14000US06059042331","Census Tract 423.31","Census Tract 423.31, Orange County, California","ca","140","00","ACSSF","0006699",,,,,"06","059",,,,"042331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5922,5922,4027,20,47,425,0,884,519,68,0.34,0.79,7.18,0,14.93,8.76,5922,4161,3306,20,0,425,0,0,410,1761,721,0,47,0,0,884,109,70.26,55.83,0.34,0,7.18,0,0,6.92,29.74,12.17,0,0.79,0,0,14.93,1.84,3814,296,350,1196,1033,678,140,121,7.76,9.18,31.36,27.08,17.78,3.67,3.17,89663,2190,1303,887,59.5,40.5,3290,2785,202,621,857,499,318,125,163,505,84.65,6.14,18.88,26.05,15.17,9.67,3.8,4.95,15.35
"06059042332","14000US06059042332","Census Tract 423.32","Census Tract 423.32, Orange County, California","ca","140","00","ACSSF","0006700",,,,,"06","059",,,,"042332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5242,5242,4263,47,0,572,0,18,342,81.32,0.9,0,10.91,0,0.34,6.52,5242,4678,3837,23,0,572,0,0,246,564,426,24,0,0,0,18,96,89.24,73.2,0.44,0,10.91,0,0,4.69,10.76,8.13,0.46,0,0,0,0.34,1.83,3998,90,379,950,1621,548,235,175,2.25,9.48,23.76,40.55,13.71,5.88,4.38,120000,2212,1762,450,79.66,20.34,2703,2418,244,626,306,567,327,233,115,285,89.46,9.03,23.16,11.32,20.98,12.1,8.62,4.25,10.54
